PR,URL,Title,Content type,Is rendered page,HTTP status code,No. of content words,Page text,Extracted text (raw <body>) (length),Text hash,Meta description,H1,Organic traffic,Is indexable page
20,https://kroam.xyz/leagues/superlig/kasmpaa-vs-samsunspor-2026-01-30,Kasımpaşa 0-1 Samsunspor | Kroam,text/html; charset=utf-8,false,200,721,<truncated>,3887,16418316876397658414,"Kasımpaşa 0-1 Samsunspor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performan",Kasımpaşa vs Samsunspor Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/le-havre-vs-monaco-2026-01-24,Le Havre 0-0 Monaco | Kroam,text/html; charset=utf-8,false,200,689,<truncated>,3577,4421022910993274861,"Le Havre 0-0 Monaco match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Le Havre vs Monaco Prediction,0,true
20,https://kroam.xyz/leagues/ucl/benfica-vs-real-madrid-2026-01-28,Benfica 4-2 Real Madrid | Kroam,text/html; charset=utf-8,false,200,715,<truncated>,3784,17210212943644769189,"Benfica 4-2 Real Madrid match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performanc",Benfica vs Real Madrid Prediction,0,true
20,https://kroam.xyz/leagues/ucl/pafos-vs-slavia-praha-2026-01-28,Pafos 4-1 Slavia Praha | Kroam,text/html; charset=utf-8,false,200,733,<truncated>,3861,15286265271723145706,"Pafos 4-1 Slavia Praha match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Pafos vs Slavia Praha Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/angers-vs-metz-2026-02-01,Angers 1-0 Metz | Kroam,text/html; charset=utf-8,false,200,699,<truncated>,3638,1327921649206582983,"Angers 1-0 Metz match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kro",Angers vs Metz Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/heracles-vs-fortuna-sittard-2026-02-01,Heracles 2-1 Fortuna Sittard | Kroam,text/html; charset=utf-8,false,200,743,<truncated>,3978,17029126233218051670,"Heracles 2-1 Fortuna Sittard match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Heracles vs Fortuna Sittard Prediction,0,true
20,https://kroam.xyz/leagues/laliga/valencia-vs-espanyol-2026-01-24,Valencia 3-2 Espanyol | Kroam,text/html; charset=utf-8,false,200,699,<truncated>,3692,1125728844952752684,"Valencia 3-2 Espanyol match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Valencia vs Espanyol Prediction,0,true
20,https://kroam.xyz/leagues/ucl/manchester-city-vs-galatasaray-2026-01-28,Man City 2-0 Galatasaray | Kroam,text/html; charset=utf-8,false,200,713,<truncated>,3847,3647847364424749970,Manchester City 2-0 Galatasaray match analysis. AI predictions from 42 models with accuracy tracking.,Manchester City vs Galatasaray Prediction,0,true
20,https://kroam.xyz/leagues/superlig/beikta-vs-konyaspor-2026-01-31,Beşiktaş 2-1 Konyaspor | Kroam,text/html; charset=utf-8,false,200,723,<truncated>,3865,17881624455181707747,"Beşiktaş 2-1 Konyaspor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Beşiktaş vs Konyaspor Prediction,0,true
20,https://kroam.xyz/leagues/epl/chelsea-vs-west-ham-2026-01-31,Chelsea 3-2 West Ham | Kroam,text/html; charset=utf-8,false,200,709,<truncated>,3712,1289150313242744161,"Chelsea 3-2 West Ham match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Chelsea vs West Ham Prediction,0,true
20,https://kroam.xyz/leagues/laliga/sevilla-vs-athletic-club-2026-01-24,Sevilla 2-1 Athletic | Kroam,text/html; charset=utf-8,false,200,724,<truncated>,3814,2165908628480994559,"Sevilla 2-1 Athletic Club match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Sevilla vs Athletic Club Prediction,0,true
20,https://kroam.xyz/leagues/laliga/levante-vs-elche-2026-01-23,Levante 3-2 Elche | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3749,3346505471513390640,"Levante 3-2 Elche match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Levante vs Elche Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/feyenoord-vs-heracles-2026-01-25,Feyenoord 4-2 Heracles | Kroam,text/html; charset=utf-8,false,200,695,<truncated>,3720,14998386339649074261,"Feyenoord 4-2 Heracles match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Feyenoord vs Heracles Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/lille-vs-strasbourg-2026-01-25,Lille 1-4 Strasbourg | Kroam,text/html; charset=utf-8,false,200,717,<truncated>,3783,3243914891178678763,"Lille 1-4 Strasbourg match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Lille vs Strasbourg Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/psv-eindhoven-vs-feyenoord-2026-02-01,PSV Eindhoven 3-0 Feyenoord | Kroam,text/html; charset=utf-8,false,200,741,<truncated>,3952,4488280878929426708,"PSV Eindhoven 3-0 Feyenoord match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",PSV Eindhoven vs Feyenoord Prediction,0,true
20,https://kroam.xyz/leagues/seriea/como-vs-atalanta-2026-02-01,Como 0-0 Atalanta | Kroam,text/html; charset=utf-8,false,200,737,<truncated>,3854,17189175603930144446,"Como 0-0 Atalanta match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Como vs Atalanta Prediction,0,true
20,https://kroam.xyz/leagues/seriea/atalanta-vs-parma-2026-01-25,Atalanta 4-0 Parma | Kroam,text/html; charset=utf-8,false,200,681,<truncated>,3581,15354201428288080905,"Atalanta 4-0 Parma match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Atalanta vs Parma Prediction,0,true
20,https://kroam.xyz/leagues/epl/crystal-palace-vs-chelsea-2026-01-25,Crystal Palace 1-3 Chelsea | Kroam,text/html; charset=utf-8,false,200,745,<truncated>,3962,17573208107806974219,"Crystal Palace 1-3 Chelsea match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",Crystal Palace vs Chelsea Prediction,0,true
20,https://kroam.xyz/leagues/epl/manchester-city-vs-wolves-2026-01-24,Man City 2-0 Wolves | Kroam,text/html; charset=utf-8,false,200,705,<truncated>,3755,1561462168351935729,"Manchester City 2-0 Wolves match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",Manchester City vs Wolves Prediction,0,true
20,https://kroam.xyz/leagues/ucl/arsenal-vs-kairat-almaty-2026-01-28,Arsenal 3-2 Kairat Almaty | Kroam,text/html; charset=utf-8,false,200,677,<truncated>,3612,17403909708202471656,"Arsenal 3-2 Kairat Almaty match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Arsenal vs Kairat Almaty Prediction,0,true
20,https://kroam.xyz/leagues/superlig/eypspor-vs-beikta-2026-01-26,Eyüpspor 2-2 Beşiktaş | Kroam,text/html; charset=utf-8,false,200,705,<truncated>,3776,17967168573950117103,"Eyüpspor 2-2 Beşiktaş match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Eyüpspor vs Beşiktaş Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/vfb-stuttgart-vs-sc-freiburg-2026-02-01,VfB Stuttgart 1-0 SC Freiburg | Kroam,text/html; charset=utf-8,false,200,769,<truncated>,4067,695380618448619384,"VfB Stuttgart 1-0 SC Freiburg match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perf",VfB Stuttgart vs SC Freiburg Prediction,0,true
20,https://kroam.xyz/leagues/laliga/girona-vs-getafe-2026-01-26,Girona 1-1 Getafe | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3767,17618109546071626045,"Girona 1-1 Getafe match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Girona vs Getafe Prediction,0,true
20,https://kroam.xyz/leagues/laliga/atletico-madrid-vs-mallorca-2026-01-25,Atletico 3-0 Mallorca | Kroam,text/html; charset=utf-8,false,200,746,<truncated>,3957,15820663748493201734,"Atletico Madrid 3-0 Mallorca match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Atletico Madrid vs Mallorca Prediction,0,true
20,https://kroam.xyz/leagues/laliga/rayo-vallecano-vs-osasuna-2026-01-24,Rayo Vallecano 1-3 Osasuna | Kroam,text/html; charset=utf-8,false,200,705,<truncated>,3734,17235297531854008945,"Rayo Vallecano 1-3 Osasuna match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",Rayo Vallecano vs Osasuna Prediction,0,true
20,https://kroam.xyz/leagues/epl/brighton-vs-everton-2026-01-31,Brighton 1-1 Everton | Kroam,text/html; charset=utf-8,false,200,719,<truncated>,3829,17784701434202633140,"Brighton 1-1 Everton match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Brighton vs Everton Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/fc-st-pauli-vs-hamburger-sv-2026-01-23,FC St. Pauli 0-0 Hamburger SV | Kroam,text/html; charset=utf-8,false,200,471,<truncated>,2518,15192831726452984044,"FC St. Pauli 0-0 Hamburger SV match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perf",FC St. Pauli vs Hamburger SV Prediction,0,true
20,https://kroam.xyz/leagues/ligue1/stade-brestois-29-vs-toulouse-2026-01-25,Stade Brestois 29 0-2 Toulouse | Kroam,text/html; charset=utf-8,false,200,739,<truncated>,3885,1209711218041632544,Stade Brestois 29 0-2 Toulouse match analysis. AI predictions from 42 models with accuracy tracking.,Stade Brestois 29 vs Toulouse Prediction,0,true
20,https://kroam.xyz/leagues/bundesliga/1-fc-kln-vs-vfl-wolfsburg-2026-01-30,1. FC Köln 1-0 VfL Wolfsburg | Kroam,text/html; charset=utf-8,false,200,727,<truncated>,3804,2161038544467197973,"1. FC Köln 1-0 VfL Wolfsburg match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",1. FC Köln vs VfL Wolfsburg Prediction,0,true
20,https://kroam.xyz/leagues/epl/aston-villa-vs-brentford-2026-02-01,Aston Villa 0-1 Brentford | Kroam,text/html; charset=utf-8,false,200,709,<truncated>,3762,32151998857103911,"Aston Villa 0-1 Brentford match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Aston Villa vs Brentford Prediction,0,true
20,https://kroam.xyz/leagues/ucl/psv-eindhoven-vs-bayern-mnchen-2026-01-28,PSV Eindhoven 1-2 Bayern München | Kroam,text/html; charset=utf-8,false,200,705,<truncated>,3783,14268834348698231337,PSV Eindhoven 1-2 Bayern München match analysis. AI predictions from 42 models with accuracy tracking.,PSV Eindhoven vs Bayern München Prediction,0,true
20,https://kroam.xyz/leagues/uel/maccabi-tel-aviv-vs-bologna-2026-01-29,Maccabi Tel Aviv 0-3 Bologna | Kroam,text/html; charset=utf-8,false,200,761,<truncated>,4008,17924468111166433185,"Maccabi Tel Aviv 0-3 Bologna match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Maccabi Tel Aviv vs Bologna Prediction,0,true
20,https://kroam.xyz/leagues/uel/go-ahead-eagles-vs-sc-braga-2026-01-29,GO Ahead Eagles 0-0 SC Braga | Kroam,text/html; charset=utf-8,false,200,733,<truncated>,3808,17362405958688118689,"GO Ahead Eagles 0-0 SC Braga match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",GO Ahead Eagles vs SC Braga Prediction,0,true
20,https://kroam.xyz/leagues/seriea/genoa-vs-bologna-2026-01-25,Genoa 3-2 Bologna | Kroam,text/html; charset=utf-8,false,200,737,<truncated>,3854,233327237118245301,"Genoa 3-2 Bologna match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Genoa vs Bologna Prediction,0,true
20,https://kroam.xyz/leagues/uel/sturm-graz-vs-brann-2026-01-29,Sturm Graz 1-0 Brann | Kroam,text/html; charset=utf-8,false,200,715,<truncated>,3742,16689838231515386027,"Sturm Graz 1-0 Brann match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Sturm Graz vs Brann Prediction,0,true
20,https://kroam.xyz/leagues/uel/real-betis-vs-feyenoord-2026-01-29,Real Betis 2-1 Feyenoord | Kroam,text/html; charset=utf-8,false,200,657,<truncated>,3489,15704081476912167790,"Real Betis 2-1 Feyenoord match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performan",Real Betis vs Feyenoord Prediction,0,true
20,https://kroam.xyz/leagues/eredivisie/heerenveen-vs-utrecht-2026-02-01,Heerenveen 1-1 Utrecht | Kroam,text/html; charset=utf-8,false,200,729,<truncated>,3896,15553892755955708246,"Heerenveen 1-1 Utrecht match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Heerenveen vs Utrecht Prediction,0,true
20,https://kroam.xyz/leagues/superlig/fatih-karagmrk-vs-galatasaray-2026-01-24,Fatih Karagümrük 1-3 Galatasaray | Kroam,text/html; charset=utf-8,false,200,695,<truncated>,3767,16070101993504209690,Fatih Karagümrük 1-3 Galatasaray match analysis. AI predictions from 42 models with accuracy tracking.,Fatih Karagümrük vs Galatasaray Prediction,0,true
20,https://kroam.xyz/leagues/ucl/atletico-madrid-vs-bodoglimt-2026-01-28,Atletico 1-2 Bodo/Glimt | Kroam,text/html; charset=utf-8,false,200,714,<truncated>,3847,3264591424882892656,Atletico Madrid 1-2 Bodo/Glimt match analysis. AI predictions from 42 models with accuracy tracking.,Atletico Madrid vs Bodo/Glimt Prediction,0,true
20,https://kroam.xyz/leagues/ucl/ajax-vs-olympiakos-piraeus-2026-01-28,Ajax 1-2 Olympiakos Piraeus | Kroam,text/html; charset=utf-8,false,200,731,<truncated>,3901,17341532172869778279,"Ajax 1-2 Olympiakos Piraeus match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Ajax vs Olympiakos Piraeus Prediction,0,true
20,https://kroam.xyz/leagues/superlig/gztepe-vs-fatih-karagmrk-2026-01-31,Göztepe 2-1 Fatih Karagümrük | Kroam,text/html; charset=utf-8,false,200,749,<truncated>,4020,17293116039045904847,"Göztepe 2-1 Fatih Karagümrük match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Göztepe vs Fatih Karagümrük Prediction,0,true
20,https://kroam.xyz/leagues/superlig/fenerbahe-vs-gztepe-2026-01-25,Fenerbahçe 1-1 Göztepe | Kroam,text/html; charset=utf-8,false,200,741,<truncated>,3964,309904658039070519,"Fenerbahçe 1-1 Göztepe match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Fenerbahçe vs Göztepe Prediction,0,true
20,https://kroam.xyz/leagues/uel/vfb-stuttgart-vs-bsc-young-boys-2026-01-29,VfB Stuttgart 3-2 BSC Young Boys | Kroam,text/html; charset=utf-8,false,200,769,<truncated>,4030,3254657883825163945,VfB Stuttgart 3-2 BSC Young Boys match analysis. AI predictions from 42 models with accuracy tracking.,VfB Stuttgart vs BSC Young Boys Prediction,0,true
