PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Meta description,H1,H2,No. of content words,No. of internal outlinks,No. of external outlinks,Page text,Extracted text (raw <body>) (length),Text hash,First found at
20,https://kroam.xyz/leagues/ucl/borussia-dortmund-vs-inter-2026-01-28,Dortmund 0-2 Inter | Kroam,text/html; charset=utf-8,false,200,0,true,"Borussia Dortmund 0-2 Inter match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Borussia Dortmund vs Inter Prediction,"Predictions
Frequently Asked Questions",748,49,0,<truncated>,3983,15748123677684055057,
20,https://kroam.xyz/leagues/laliga/levante-vs-atletico-madrid-2026-01-31,Levante 0-0 Atletico | Kroam,text/html; charset=utf-8,false,200,0,true,"Levante 0-0 Atletico Madrid match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Levante vs Atletico Madrid Prediction,"Predictions
Frequently Asked Questions",728,48,0,<truncated>,3848,18210230990421400377,
20,https://kroam.xyz/leagues/eredivisie/nec-nijmegen-vs-pec-zwolle-2026-01-24,NEC Nijmegen 2-1 PEC Zwolle | Kroam,text/html; charset=utf-8,false,200,0,true,"NEC Nijmegen 2-1 PEC Zwolle match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",NEC Nijmegen vs PEC Zwolle Prediction,"Predictions
Frequently Asked Questions",731,48,0,<truncated>,3851,1211275586840491773,
20,https://kroam.xyz/leagues/uel/lille-vs-sc-freiburg-2026-01-29,Lille 1-0 SC Freiburg | Kroam,text/html; charset=utf-8,false,200,0,true,"Lille 1-0 SC Freiburg match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Lille vs SC Freiburg Prediction,"Predictions
Frequently Asked Questions",733,48,0,<truncated>,3839,4305427517871374300,
20,https://kroam.xyz/leagues/bundesliga/1-fc-heidenheim-vs-rb-leipzig-2026-01-24,1. FC Heidenheim 0-3 Leipzig | Kroam,text/html; charset=utf-8,false,200,0,true,1. FC Heidenheim 0-3 RB Leipzig match analysis. AI predictions from 42 models with accuracy tracking.,1. FC Heidenheim vs RB Leipzig Prediction,"Predictions
Frequently Asked Questions",720,47,0,<truncated>,3805,15499306333495051237,
20,https://kroam.xyz/leagues/ucl/bayer-leverkusen-vs-villarreal-2026-01-28,Leverkusen 3-0 Villarreal | Kroam,text/html; charset=utf-8,false,200,0,true,Bayer Leverkusen 3-0 Villarreal match analysis. AI predictions from 42 models with accuracy tracking.,Bayer Leverkusen vs Villarreal Prediction,"Predictions
Frequently Asked Questions",712,47,0,<truncated>,3848,16100540050619072862,
20,https://kroam.xyz/leagues/ligue1/auxerre-vs-paris-saint-germain-2026-01-23,Auxerre 0-1 Paris Saint Germain | Kroam,text/html; charset=utf-8,false,200,0,true,Auxerre 0-1 Paris Saint Germain match analysis. AI predictions from 42 models with accuracy tracking.,Auxerre vs Paris Saint Germain Prediction,"Predictions
Frequently Asked Questions",481,34,0,<truncated>,2613,15725350707062213916,
20,https://kroam.xyz/leagues/bundesliga/borussia-mnchengladbach-vs-vfb-stuttgart-2026-01-25,M'gladbach 0-3 VfB Stuttgart | Kroam,text/html; charset=utf-8,false,200,0,true,Borussia Mönchengladbach 0-3 VfB Stuttgart match analysis. AI predictions from 42 models with accuracy tracking.,Borussia Mönchengladbach vs VfB Stuttgart Prediction,"Predictions
Frequently Asked Questions",716,47,0,<truncated>,3921,14867131401722295525,
20,https://kroam.xyz/leagues/seriea/lecce-vs-lazio-2026-01-24,Lecce 0-0 Lazio | Kroam,text/html; charset=utf-8,false,200,0,true,"Lecce 0-0 Lazio match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kro",Lecce vs Lazio Prediction,"Predictions
Frequently Asked Questions",721,48,0,<truncated>,3757,2218551065734538900,
20,https://kroam.xyz/leagues/eredivisie/telstar-vs-az-alkmaar-2026-01-25,Telstar 0-1 AZ Alkmaar | Kroam,text/html; charset=utf-8,false,200,0,true,"Telstar 0-1 AZ Alkmaar match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Telstar vs AZ Alkmaar Prediction,"Predictions
Frequently Asked Questions",707,47,0,<truncated>,3726,3597876538940512903,
20,https://kroam.xyz/leagues/ucl/paris-saint-germain-vs-newcastle-2026-01-28,Paris Saint Germain 1-1 Newcastle | Kroam,text/html; charset=utf-8,false,200,0,true,Paris Saint Germain 1-1 Newcastle match analysis. AI predictions from 42 models with accuracy tracking.,Paris Saint Germain vs Newcastle Prediction,"Predictions
Frequently Asked Questions",687,45,0,<truncated>,3686,22333297072441710,
20,https://kroam.xyz/leagues/bundesliga/fc-augsburg-vs-fc-st-pauli-2026-01-31,FC Augsburg 2-1 FC St. Pauli | Kroam,text/html; charset=utf-8,false,200,0,true,"FC Augsburg 2-1 FC St. Pauli match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",FC Augsburg vs FC St. Pauli Prediction,"Predictions
Frequently Asked Questions",707,46,0,<truncated>,3693,16143776029352015430,
20,https://kroam.xyz/leagues/eredivisie/sparta-rotterdam-vs-groningen-2026-01-31,Sparta Rotterdam 2-0 Groningen | Kroam,text/html; charset=utf-8,false,200,0,true,Sparta Rotterdam 2-0 Groningen match analysis. AI predictions from 42 models with accuracy tracking.,Sparta Rotterdam vs Groningen Prediction,"Predictions
Frequently Asked Questions",725,48,0,<truncated>,3897,2084553098451205964,
20,https://kroam.xyz/leagues/bundesliga/sc-freiburg-vs-1-fc-kln-2026-01-25,SC Freiburg 2-1 1. FC Köln | Kroam,text/html; charset=utf-8,false,200,0,true,"SC Freiburg 2-1 1. FC Köln match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",SC Freiburg vs 1. FC Köln Prediction,"Predictions
Frequently Asked Questions",745,48,0,<truncated>,3879,1797164497019621724,
20,https://kroam.xyz/leagues/epl/leeds-vs-nottingham-forest-2026-02-06,Leeds vs Nott'm Forest Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Leeds vs Nottingham Forest. See which models forecast the winner before kickoff on Friday, February 6, 2026 at 8:00 PM.",Leeds vs Nottingham Forest Prediction,"Predictions
Frequently Asked Questions",219,22,0,<truncated>,1376,15600572904311746401,
20,https://kroam.xyz/leagues/eredivisie/ajax-vs-fc-volendam-2026-01-24,Ajax 2-0 FC Volendam | Kroam,text/html; charset=utf-8,false,200,0,true,"Ajax 2-0 FC Volendam match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Ajax vs FC Volendam Prediction,"Predictions
Frequently Asked Questions",741,49,0,<truncated>,3878,16408548852511956967,
20,https://kroam.xyz/leagues/ligue1/nantes-vs-nice-2026-01-25,Nantes 1-4 Nice | Kroam,text/html; charset=utf-8,false,200,0,true,"Nantes 1-4 Nice match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kro",Nantes vs Nice Prediction,"Predictions
Frequently Asked Questions",719,48,0,<truncated>,3743,17491140376522254037,
20,https://kroam.xyz/leagues/ligue1/lorient-vs-nantes-2026-01-31,Lorient 2-1 Nantes | Kroam,text/html; charset=utf-8,false,200,0,true,"Lorient 2-1 Nantes match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Lorient vs Nantes Prediction,"Predictions
Frequently Asked Questions",719,48,0,<truncated>,3765,15981489390376188977,
20,https://kroam.xyz/leagues/laliga/oviedo-vs-girona-2026-01-31,Oviedo 1-0 Girona | Kroam,text/html; charset=utf-8,false,200,0,true,"Oviedo 1-0 Girona match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Oviedo vs Girona Prediction,"Predictions
Frequently Asked Questions",719,48,0,<truncated>,3755,1697262741038041752,
20,https://kroam.xyz/leagues/bundesliga/borussia-dortmund-vs-1-fc-heidenheim-2026-02-01,Dortmund 3-2 1. FC Heidenheim | Kroam,text/html; charset=utf-8,false,200,0,true,Borussia Dortmund 3-2 1. FC Heidenheim match analysis. AI predictions from 42 models with accuracy tracking.,Borussia Dortmund vs 1. FC Heidenheim Prediction,"Predictions
Frequently Asked Questions",726,47,0,<truncated>,3873,3228818152907995545,
20,https://kroam.xyz/leagues/eredivisie/utrecht-vs-sparta-rotterdam-2026-01-25,Utrecht 0-1 Sparta Rotterdam | Kroam,text/html; charset=utf-8,false,200,0,true,"Utrecht 0-1 Sparta Rotterdam match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Utrecht vs Sparta Rotterdam Prediction,"Predictions
Frequently Asked Questions",725,48,0,<truncated>,3877,464393434555861988,
20,https://kroam.xyz/leagues/turkish-super-lig/fatih-karagmrk-vs-antalyaspor-2026-02-07,Fatih Karagümrük vs Antalyaspor Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Fatih Karagümrük vs Antalyaspor. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 11:30 AM.",Fatih Karagümrük vs Antalyaspor Prediction,"Predictions
Frequently Asked Questions",221,23,0,<truncated>,1450,16571103231320365256,https://kroam.xyz/leagues/superlig
20,https://kroam.xyz/leagues/seriea/pisa-vs-sassuolo-2026-01-31,Pisa 1-3 Sassuolo | Kroam,text/html; charset=utf-8,false,200,0,true,"Pisa 1-3 Sassuolo match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Pisa vs Sassuolo Prediction,"Predictions
Frequently Asked Questions",715,48,0,<truncated>,3745,16345464777904239725,
20,https://kroam.xyz/leagues/ligue1/marseille-vs-lens-2026-01-24,Marseille 3-1 Lens | Kroam,text/html; charset=utf-8,false,200,0,true,"Marseille 3-1 Lens match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Marseille vs Lens Prediction,"Predictions
Frequently Asked Questions",717,48,0,<truncated>,3763,14835059235000657500,
20,https://kroam.xyz/leagues/uel/fk-crvena-zvezda-vs-celta-vigo-2026-01-29,FK Crvena Zvezda 1-1 Celta Vigo | Kroam,text/html; charset=utf-8,false,200,0,true,FK Crvena Zvezda 1-1 Celta Vigo match analysis. AI predictions from 42 models with accuracy tracking.,FK Crvena Zvezda vs Celta Vigo Prediction,"Predictions
Frequently Asked Questions",769,49,0,<truncated>,4020,17414954521406054483,
20,https://kroam.xyz/leagues/bundesliga/eintracht-frankfurt-vs-1899-hoffenheim-2026-01-24,Frankfurt 1-3 1899 Hoffenheim | Kroam,text/html; charset=utf-8,false,200,0,true,Eintracht Frankfurt 1-3 1899 Hoffenheim match analysis. AI predictions from 42 models with accuracy tracking.,Eintracht Frankfurt vs 1899 Hoffenheim Prediction,"Predictions
Frequently Asked Questions",676,45,0,<truncated>,3692,17028269317495600044,
20,https://kroam.xyz/leagues/laliga/elche-vs-barcelona-2026-01-31,Elche 1-3 Barcelona | Kroam,text/html; charset=utf-8,false,200,0,true,"Elche 1-3 Barcelona match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Elche vs Barcelona Prediction,"Predictions
Frequently Asked Questions",735,49,0,<truncated>,3856,1374924525357874728,
20,https://kroam.xyz/leagues/bundesliga/union-berlin-vs-borussia-dortmund-2026-01-24,Union Berlin 0-3 Dortmund | Kroam,text/html; charset=utf-8,false,200,0,true,Union Berlin 0-3 Borussia Dortmund match analysis. AI predictions from 42 models with accuracy tracking.,Union Berlin vs Borussia Dortmund Prediction,"Predictions
Frequently Asked Questions",680,45,0,<truncated>,3655,16900991766511349834,
20,https://kroam.xyz/models/glm-4.5-air,GLM 4.5 Air (Zhipu) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,GLM 4.5 Air (Zhipu) football predictions with 100% accuracy. Compare performance against 42 AI models across 17 leagues.,GLM 4.5 Air (Zhipu) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",324,29,0,<truncated>,1789,18042692159068782282,https://kroam.xyz/leagues/seriea/inter-vs-pisa-2026-01-23
20,https://kroam.xyz/models/minimax-m2.1-syn,MiniMax M2.1 (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,MiniMax M2.1 (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,MiniMax M2.1 (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",282,28,0,<truncated>,1652,16012994554739287995,
20,https://kroam.xyz/leagues/uel/aston-villa-vs-red-bull-salzburg-2026-01-29,Aston Villa 3-2 Red Bull Salzburg | Kroam,text/html; charset=utf-8,false,200,0,true,Aston Villa 3-2 Red Bull Salzburg match analysis. AI predictions from 42 models with accuracy tracking.,Aston Villa vs Red Bull Salzburg Prediction,"Predictions
Frequently Asked Questions",753,48,0,<truncated>,3953,9587219522855575,
20,https://kroam.xyz/leagues/superlig/genclerbirligi-vs-gaziehir-gaziantep-2026-02-01,Genclerbirligi 2-1 Gazişehir Gaziantep | Kroam,text/html; charset=utf-8,false,200,0,true,Genclerbirligi 2-1 Gazişehir Gaziantep match analysis. AI predictions from 42 models with accuracy tracking.,Genclerbirligi vs Gazişehir Gaziantep Prediction,"Predictions
Frequently Asked Questions",733,48,0,<truncated>,4019,14615705078979133210,
20,https://kroam.xyz/leagues/uel/celtic-vs-utrecht-2026-01-29,Celtic 4-2 Utrecht | Kroam,text/html; charset=utf-8,false,200,0,true,"Celtic 4-2 Utrecht match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Celtic vs Utrecht Prediction,"Predictions
Frequently Asked Questions",685,46,0,<truncated>,3621,15310530565185242749,
20,https://kroam.xyz/leagues/laliga/sevilla-vs-girona-2026-02-07,Sevilla vs Girona Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Sevilla vs Girona. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 5:30 PM.",Sevilla vs Girona Prediction,"Predictions
Frequently Asked Questions",213,22,0,<truncated>,1308,14578632113738227734,
20,https://kroam.xyz/leagues/uel/panathinaikos-vs-as-roma-2026-01-29,Panathinaikos 1-1 AS Roma | Kroam,text/html; charset=utf-8,false,200,0,true,"Panathinaikos 1-1 AS Roma match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Panathinaikos vs AS Roma Prediction,"Predictions
Frequently Asked Questions",677,45,0,<truncated>,3608,15989063241771360618,
20,https://kroam.xyz/leagues/epl/burnley-vs-tottenham-2026-01-24,Burnley 2-2 Tottenham | Kroam,text/html; charset=utf-8,false,200,0,true,"Burnley 2-2 Tottenham match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Burnley vs Tottenham Prediction,"Predictions
Frequently Asked Questions",695,47,0,<truncated>,3712,3760214230025057031,
20,https://kroam.xyz/leagues/seriea/as-roma-vs-ac-milan-2026-01-25,AS Roma 1-1 Milan | Kroam,text/html; charset=utf-8,false,200,0,true,"AS Roma 1-1 AC Milan match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",AS Roma vs AC Milan Prediction,"Predictions
Frequently Asked Questions",700,46,0,<truncated>,3598,4286492113125483095,
20,https://kroam.xyz/leagues/seriea/bologna-vs-ac-milan-2026-02-03,Bologna 0-3 Milan | Kroam,text/html; charset=utf-8,false,200,0,true,"Bologna 0-3 AC Milan match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Bologna vs AC Milan Prediction,"Predictions
Frequently Asked Questions",221,22,0,<truncated>,1301,17178550569642586456,
20,https://kroam.xyz/leagues/bundesliga/eintracht-frankfurt-vs-bayer-leverkusen-2026-01-31,Frankfurt 1-3 Leverkusen | Kroam,text/html; charset=utf-8,false,200,0,true,Eintracht Frankfurt 1-3 Bayer Leverkusen match analysis. AI predictions from 42 models with accuracy tracking.,Eintracht Frankfurt vs Bayer Leverkusen Prediction,"Predictions
Frequently Asked Questions",731,48,0,<truncated>,3983,15280451078042201408,
20,https://kroam.xyz/leagues/superlig/alanyaspor-vs-eypspor-2026-01-31,Alanyaspor 1-3 Eyüpspor | Kroam,text/html; charset=utf-8,false,200,0,true,"Alanyaspor 1-3 Eyüpspor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performanc",Alanyaspor vs Eyüpspor Prediction,"Predictions
Frequently Asked Questions",705,47,0,<truncated>,3782,16250725260810947972,
20,https://kroam.xyz/leagues/ligue1/lyon-vs-lille-2026-02-01,Lyon 1-0 Lille | Kroam,text/html; charset=utf-8,false,200,0,true,"Lyon 1-0 Lille match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kroa",Lyon vs Lille Prediction,"Predictions
Frequently Asked Questions",701,47,0,<truncated>,3630,16053582474532919228,
20,https://kroam.xyz/leagues/epl/burnley-vs-west-ham-2026-02-07,Burnley vs West Ham Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Burnley vs West Ham. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 3:00 PM.",Burnley vs West Ham Prediction,"Predictions
Frequently Asked Questions",219,22,0,<truncated>,1322,2270391709966718164,
20,https://kroam.xyz/leagues/ligue1/stade-brestois-29-vs-lorient-2026-02-07,Stade Brestois 29 vs Lorient Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Stade Brestois 29 vs Lorient. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 6:00 PM.",Stade Brestois 29 vs Lorient Prediction,"Predictions
Frequently Asked Questions",228,22,0,<truncated>,1385,2169558379980635758,
20,https://kroam.xyz/leagues/seriea/torino-vs-lecce-2026-02-01,Torino 1-0 Lecce | Kroam,text/html; charset=utf-8,false,200,0,true,"Torino 1-0 Lecce match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kr",Torino vs Lecce Prediction,"Predictions
Frequently Asked Questions",701,47,0,<truncated>,3650,17967446630573514857,
20,https://kroam.xyz/models/glm-4.7-syn,GLM 4.7 (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,GLM 4.7 (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,GLM 4.7 (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",282,28,0,<truncated>,1637,16883771462986615299,
20,https://kroam.xyz/models/qwen3-235b-thinking-syn,Qwen3 235B Thinking (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,Qwen3 235B Thinking (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,Qwen3 235B Thinking (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",285,28,0,<truncated>,1673,2528777699757755116,
20,https://kroam.xyz/leagues/ligue1/lens-vs-le-havre-2026-01-30,Lens 1-0 Le Havre | Kroam,text/html; charset=utf-8,false,200,0,true,"Lens 1-0 Le Havre match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Lens vs Le Havre Prediction,"Predictions
Frequently Asked Questions",745,49,0,<truncated>,3836,17855498233394905214,
20,https://kroam.xyz/leagues/uel/nottingham-forest-vs-ferencvarosi-tc-2026-01-29,Nott'm Forest 4-0 Ferencvarosi TC | Kroam,text/html; charset=utf-8,false,200,0,true,Nottingham Forest 4-0 Ferencvarosi TC match analysis. AI predictions from 42 models with accuracy tracking.,Nottingham Forest vs Ferencvarosi TC Prediction,"Predictions
Frequently Asked Questions",743,48,0,<truncated>,3995,1698221200450378721,
20,https://kroam.xyz/models/deepseek-v3-0324-syn,DeepSeek V3 0324 (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,DeepSeek V3 0324 (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,DeepSeek V3 0324 (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",285,28,0,<truncated>,1664,4211331282367457030,
20,https://kroam.xyz/leagues/laliga/real-sociedad-vs-elche-2026-02-07,Sociedad vs Elche Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Real Sociedad vs Elche. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 8:00 PM.",Real Sociedad vs Elche Prediction,"Predictions
Frequently Asked Questions",218,22,0,<truncated>,1322,2881267018961286667,
20,https://kroam.xyz/leagues/ucl/union-st-gilloise-vs-atalanta-2026-01-28,Union St. Gilloise 1-0 Atalanta | Kroam,text/html; charset=utf-8,false,200,0,true,Union St. Gilloise 1-0 Atalanta match analysis. AI predictions from 42 models with accuracy tracking.,Union St. Gilloise vs Atalanta Prediction,"Predictions
Frequently Asked Questions",739,48,0,<truncated>,3931,3637754563216019775,
20,https://kroam.xyz/leagues/laliga/real-betis-vs-valencia-2026-02-01,Real Betis 2-1 Valencia | Kroam,text/html; charset=utf-8,false,200,0,true,"Real Betis 2-1 Valencia match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performanc",Real Betis vs Valencia Prediction,"Predictions
Frequently Asked Questions",693,46,0,<truncated>,3643,1609075739304514927,
20,https://kroam.xyz/models/llama-3-70b-reference,Llama 3 70B Reference (Meta) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,Llama 3 70B Reference (Meta) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,Llama 3 70B Reference (Meta) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",288,28,0,<truncated>,1663,17943606491140717570,
20,https://kroam.xyz/leagues/turkish-super-lig/samsunspor-vs-trabzonspor-2026-02-07,Samsunspor vs Trabzonspor Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Samsunspor vs Trabzonspor. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 5:00 PM.",Samsunspor vs Trabzonspor Prediction,"Predictions
Frequently Asked Questions",214,23,0,<truncated>,1384,17294391016045650734,https://kroam.xyz/leagues/superlig
20,https://kroam.xyz/leagues/epl/wolves-vs-chelsea-2026-02-07,Wolves vs Chelsea Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Wolves vs Chelsea. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 3:00 PM.",Wolves vs Chelsea Prediction,"Predictions
Frequently Asked Questions",211,22,0,<truncated>,1313,15937746781537937703,
20,https://kroam.xyz/leagues/eredivisie/nac-breda-vs-twente-2026-01-30,NAC Breda 2-2 Twente | Kroam,text/html; charset=utf-8,false,200,0,true,"NAC Breda 2-2 Twente match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",NAC Breda vs Twente Prediction,"Predictions
Frequently Asked Questions",743,49,0,<truncated>,3896,15614084393824342048,
20,https://kroam.xyz/leagues/eredivisie/pec-zwolle-vs-telstar-2026-01-31,PEC Zwolle 4-1 Telstar | Kroam,text/html; charset=utf-8,false,200,0,true,"PEC Zwolle 4-1 Telstar match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",PEC Zwolle vs Telstar Prediction,"Predictions
Frequently Asked Questions",687,46,0,<truncated>,3645,14076634033404180853,
20,https://kroam.xyz/leagues/bundesliga/fsv-mainz-05-vs-fc-augsburg-2026-02-07,FSV Mainz 05 vs FC Augsburg Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for FSV Mainz 05 vs FC Augsburg. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 2:30 PM.",FSV Mainz 05 vs FC Augsburg Prediction,"Predictions
Frequently Asked Questions",232,22,0,<truncated>,1375,14376653981790841232,
20,https://kroam.xyz/leagues/epl/newcastle-vs-aston-villa-2026-01-25,Newcastle 0-2 Aston Villa | Kroam,text/html; charset=utf-8,false,200,0,true,"Newcastle 0-2 Aston Villa match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Newcastle vs Aston Villa Prediction,"Predictions
Frequently Asked Questions",763,50,0,<truncated>,4043,3530103387599854983,
20,https://kroam.xyz/leagues/bundesliga/fsv-mainz-05-vs-vfl-wolfsburg-2026-01-24,FSV Mainz 05 3-1 VfL Wolfsburg | Kroam,text/html; charset=utf-8,false,200,0,true,FSV Mainz 05 3-1 VfL Wolfsburg match analysis. AI predictions from 42 models with accuracy tracking.,FSV Mainz 05 vs VfL Wolfsburg Prediction,"Predictions
Frequently Asked Questions",705,46,0,<truncated>,3699,1309743632642153089,
20,https://kroam.xyz/leagues/bundesliga/bayern-mnchen-vs-fc-augsburg-2026-01-24,Bayern München 1-2 FC Augsburg | Kroam,text/html; charset=utf-8,false,200,0,true,Bayern München 1-2 FC Augsburg match analysis. AI predictions from 42 models with accuracy tracking.,Bayern München vs FC Augsburg Prediction,"Predictions
Frequently Asked Questions",697,46,0,<truncated>,3733,14659802288877468834,
20,https://kroam.xyz/leagues/ligue1/paris-fc-vs-angers-2026-01-25,Paris FC 0-0 Angers | Kroam,text/html; charset=utf-8,false,200,0,true,"Paris FC 0-0 Angers match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Paris FC vs Angers Prediction,"Predictions
Frequently Asked Questions",727,48,0,<truncated>,3777,3030696137035692126,
20,https://kroam.xyz/leagues/ligue1/paris-fc-vs-marseille-2026-01-31,Paris FC 2-2 Marseille | Kroam,text/html; charset=utf-8,false,200,0,true,"Paris FC 2-2 Marseille match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Paris FC vs Marseille Prediction,"Predictions
Frequently Asked Questions",713,47,0,<truncated>,3718,18001529886255331004,
20,https://kroam.xyz/models/glm-4.6-syn,GLM 4.6 (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,GLM 4.6 (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,GLM 4.6 (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",282,28,0,<truncated>,1637,15640209254045515559,
20,https://kroam.xyz/leagues/bundesliga/union-berlin-vs-eintracht-frankfurt-2026-02-06,Union Berlin vs Frankfurt Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Union Berlin vs Eintracht Frankfurt. See which models forecast the winner before kickoff on Friday, February 6, 2026 at 7:30 PM.",Union Berlin vs Eintracht Frankfurt Prediction,"Predictions
Frequently Asked Questions",226,22,0,<truncated>,1450,2503440699842731669,
20,https://kroam.xyz/leagues/eredivisie/twente-vs-heerenveen-2026-02-07,Twente vs Heerenveen Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Twente vs Heerenveen. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 7:00 PM.",Twente vs Heerenveen Prediction,"Predictions
Frequently Asked Questions",209,22,0,<truncated>,1325,3044211494283973283,
20,https://kroam.xyz/leagues/ligue1/toulouse-vs-auxerre-2026-02-01,Toulouse 0-0 Auxerre | Kroam,text/html; charset=utf-8,false,200,0,true,"Toulouse 0-0 Auxerre match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Toulouse vs Auxerre Prediction,"Predictions
Frequently Asked Questions",719,48,0,<truncated>,3783,2643198018782843849,
